houseTypes,area,num_floors,bedrooms,address,price,url
Bán Nhà riêng,42,1,2,"Tân Phú, TP Hồ Chí Minh",4.95,https://batdongsan.vn/ban-nha-tan-phu-42m2-nha-moi-1-tret-1-lau-tan-son-nhi-bao-noi-that-r261189
Bán Nhà mặt phố,30,5,5,"Phú Nhuận, TP Hồ Chí Minh",6.2,https://batdongsan.vn/ket-cau-5-tang-vi-tri-dep-khu-vip-phan-xich-long-r261188
Bán Nhà mặt phố,65,2,3,"Bình Thạnh, TP Hồ Chí Minh",13.5,https://batdongsan.vn/cu-xa-ca-474213-bui-dinh-tuy-p24-quan-binh-thanh-r261187
Bán Nhà mặt phố,116,2,4,"Quận 12, TP Hồ Chí Minh",8.5,https://batdongsan.vn/chu-nha-gv-xay-mo-tt-giao-duc-xuat-canh-ban-r261186
Bán Nhà,40,,,"Hai Bà Trưng, Hà Nội",5.2,https://batdongsan.vn/ban-nha-kim-nguu-o-to-d-cua-vua-o-vua-kinh-doanh-spanails-40m2-gia-chi-52-ty-r261185
Bán Nhà mặt phố,35,,,"Hai Bà Trưng, Hà Nội",6,https://batdongsan.vn/ban-nha-kim-nguu-o-to-chay-quanh-nha-kinh-doanh-35m2-gia-chi-6-ty-r261184
Bán Nhà riêng,62,,,"Quận 1, TP Hồ Chí Minh",25,https://batdongsan.vn/nha-nathxh-duong-cong-quynh-quan-1-chi-25-ty-r261183
Bán Nhà riêng,85,2,,"Quận 1, TP Hồ Chí Minh",26,https://batdongsan.vn/nha-dep-ngay-bo-cong-an-hxh-duong-nguyen-trai-quan-1-chi-nhinh-26-ty-r261182
Bán Nhà riêng,40,4,3,"Đống Đa, Hà Nội",5.3,https://batdongsan.vn/ban-nha-lo-goc-1194-lang-40m2x4t-full-noi-that-gan-pho-kd-gia-53-ty-r261181
Bán Nhà riêng,155,,,"Bình Thạnh, TP Hồ Chí Minh",13.45,https://batdongsan.vn/chi-90trm2155m2ban-nha-hem-47-bui-dinh-tuy-binh-thanhchi-13-ty-45-r261180
Bán Nhà riêng,135,6,,"Bình Thạnh, TP Hồ Chí Minh",9.92,https://batdongsan.vn/ngang-12m-no-hau-ban-nha-hxh-mt5-dinh-tien-hoang-binh-thanh-9-ty-92-r261179
Bán Nhà riêng,120,7,7,"Nam Từ Liêm, Hà Nội",45,https://batdongsan.vn/ban-toa-nha-van-phong-le-duc-tho-my-dinh-nam-tu-liem-120m2-thong-san-7-tang-r261178
Bán Nhà mặt phố,18,3,2,"Tân Bình, TP Hồ Chí Minh",1.95,https://batdongsan.vn/nha-hxh-6m-trung-tam-p10-tan-binh-ni-su-huynh-lien-3-tang-2pn-no-hau-tai-loc-195-ty-r261174
Bán Nhà riêng,82,3,5,"Huế, Thừa Thiên Huế",2.95,https://batdongsan.vn/nha-kiet-duy-tan-o-to-tan-nha-full-noi-that-r261173
Bán Nhà riêng,82,3,5,"Huế, Thừa Thiên Huế",2.95,https://batdongsan.vn/nha-kiet-duy-tan-o-to-tan-nha-full-noi-that-r261172
Bán Nhà,75,3,3,"Thủy Nguyên, Hải Phòng",3.5,https://batdongsan.vn/ban-nha-lien-ke-tai-centa-city-hai-phong-r261170
Bán Nhà mặt phố,80,,3,"Hương Thủy, Thừa Thiên Huế",4.19,https://batdongsan.vn/so-huu-nha-pho-tai-kdt-ecogarden-chi-voi-12-ty-lh-078-517-0054-r261165
Bán Nhà mặt phố,68.4,,,"Phan Rang - Tháp Chàm, Ninh Thuận",1.8,https://batdongsan.vn/hinh-chu-can-ban-can-nha-cap-4-khu-k1-r261163
Bán Nhà mặt phố,65,5,,"Hà Đông, Hà Nội",22,https://batdongsan.vn/ban-nha-mat-pho-ngo-thi-nham-ha-dong-lo-goc-mt-11m-gia-22-ty-0343040888-r261154
Bán Nhà mặt phố,65,5,,"Hà Đông, Hà Nội",22,https://batdongsan.vn/ban-nha-mat-pho-ngo-thi-nham-ha-dong-lo-goc-mt-11m-gia-22-ty-0343040888-r261153
Bán Nhà riêng,63,4,4,"Bình Thạnh, TP Hồ Chí Minh",8,https://batdongsan.vn/ban-nha-trung-tam-binh-thanh-4-tang-63m2-xe-7-ch-ngu-trong-nha-r261151
Bán Nhà riêng,60,4,4,"Quận 7, TP Hồ Chí Minh",7.5,https://batdongsan.vn/giam-manh-ban-nhanh-hxh-duong-nguyen-thi-thap-quan-7-4-tang-chi-7-ty-5-r261149
Bán Nhà riêng,68,5,4,"Tân Bình, TP Hồ Chí Minh",8.7,https://batdongsan.vn/nha-rong-5-tang-moi-xay-duong-o-to-tranh-tran-thai-tong-87-ty-r261148
Bán Nhà riêng,60,5,6,"Quận 7, TP Hồ Chí Minh",12,https://batdongsan.vn/nha-dep-mat-tien-quan-7-ngang-khung-8m-5-tang-chi-12-ty-r261144
Bán Nhà mặt phố,60,5,6,"Quận 7, TP Hồ Chí Minh",12,https://batdongsan.vn/nha-dep-mat-tien-quan-7-ngang-khung-8m-5-tang-chi-12-ty-r261142
Bán Nhà riêng,45,3,4,"Bình Thạnh, TP Hồ Chí Minh",5.8,https://batdongsan.vn/ban-nha-moi-3-tang-btctsat-mat-tien-dinh-tien-hoang-nhinh-5-ty-r261139
Bán Nhà riêng,136,1,,"Bình Thạnh, TP Hồ Chí Minh",10.65,https://batdongsan.vn/10x136mban-nha-hxh-no-trang-longbinh-thanh-10-ty-65-bao-dau-tu-r261138
Bán Nhà riêng,,2,4,"Quận 7, TP Hồ Chí Minh",7.5,https://batdongsan.vn/ban-nha-4-tam-quan-7-cach-mat-tien-20m-tang-noi-that-moi-r261137
Bán Nhà riêng,125,3,3,"Đống Đa, Hà Nội",17,https://batdongsan.vn/ban-nha-pho-xa-dan-oto-kinh-doanh-sam-uat-125m2x3t-gia-17-ty-r261134
Bán Nhà riêng,127,1,3,"Biên Hòa, Đồng Nai",3.6,https://batdongsan.vn/ban-nha-1t1l-mai-thai-tho-cu-duong-o-to-p-trang-dai-chi-36-ti-r261133
Bán Nhà riêng,131,1,3,"Biên Hòa, Đồng Nai",4.8,https://batdongsan.vn/ban-nha-1t1l-131m2-tho-cu-duong-o-to-p-tam-hiep-chi-48-ti-r261130
Bán Nhà mặt phố,220,,1,"Thuận An, Bình Dương",9.4,https://batdongsan.vn/ban-nha-220m2gan-cong-chao-binh-duongtang-cay-canh-noi-that-go-view-song-r261128
Bán Nhà mặt phố,60,4,3,"Nam Định, Nam Định",3.7,https://batdongsan.vn/ban-nha-mat-pho-r261125
Bán Nhà mặt phố,70,5,6,"Hai Bà Trưng, Hà Nội",7.5,https://batdongsan.vn/mat-pho-vinh-tuy-kinh-doanh-thang-may-oto-do-70-m2-x-5-tang-75-ty-r261123
Bán Nhà riêng,50,,4,"Nhà Bè, TP Hồ Chí Minh",2,https://batdongsan.vn/ban-nha-moi-2-lau-giay-to-phap-li-day-dugia-ca-hop-li-r261122
Bán Nhà riêng,60,3,4,"Quận 12, TP Hồ Chí Minh",4.9,https://batdongsan.vn/nha-3-tang-btct-noi-that-vip-4-pn-oto-vao-nha-lam-thi-ho-tan-chanh-hiep-chi-4-ty-9-r261121
Bán Nhà riêng,85,3,5,"Gò Vấp, TP Hồ Chí Minh",8,https://batdongsan.vn/hxh-3-lau-le-duc-tho-5x17-8ty-p17-go-vap-r261119
Bán Nhà riêng,85,3,5,"Gò Vấp, TP Hồ Chí Minh",8,https://batdongsan.vn/hxh-3-lau-le-duc-tho-5x17-8ty-p17-go-vap-r261118
Bán Nhà riêng,85,3,4,"Gò Vấp, TP Hồ Chí Minh",8.2,https://batdongsan.vn/hxh-3-lau-pham-huy-thong-82ty-p7-go-vap-r261117
Bán Nhà riêng,45,4,3,"Thanh Xuân, Hà Nội",6.2,https://batdongsan.vn/ban-nha-pho-phan-dinh-giotthanh-xuan2-mat-tieno-tokinh-doanh45m2x4tgia-62-ty-0969945393-r261111
Bán Nhà mặt phố,85,2,4,"Quận 2, TP Hồ Chí Minh",11400,https://batdongsan.vn/can-ban-nha-pho-sieu-dep-mat-tien-duong-thong-o-to-thanh-my-loi-thu-duc-r261110
Bán Nhà riêng,45,4,4,"Thanh Xuân, Hà Nội",6.15,https://batdongsan.vn/ban-nha-pho-phan-dinh-giot-45m2x4t-oto-2-mat-thoang-full-noi-that-gia-615-ty-r261109
Bán Nhà mặt phố,7.8,3,10,"Quận 7, TP Hồ Chí Minh",19.5,https://batdongsan.vn/mat-tien-so-tan-thuan-tay-quan-7-19ty5-3tang-173m2-tn-48trth-shr-r261108
Bán Nhà riêng,30,4,4,"Quận 1, TP Hồ Chí Minh",7.9,https://batdongsan.vn/ban-nha-hxh-1-truc-kinh-doanh-dinh-4-tang-mat-tien-5m-hang-hiem-trung-tam-q1-gia-79-ty-r261107
Bán Nhà riêng,45,4,4,"Thanh Xuân, Hà Nội",6.15,https://batdongsan.vn/ban-nha-pho-phan-dinh-giot-45m2x4t-oto-2-mat-thoang-full-noi-that-gia-615-ty-r261103
Bán Nhà riêng,55,,4,"Hoàng Mai, Hà Nội",,https://batdongsan.vn/ban-gap-nha-kim-giang-55m2-mt-515m-r261102
Bán Nhà riêng,55,,4,"Hoàng Mai, Hà Nội",,https://batdongsan.vn/ban-gap-nha-kim-giang-55m2-mt-515m-r261101
Bán Nhà riêng,149.7,3,5,"Sơn Tịnh, Quảng Ngãi",26.5,https://batdongsan.vn/ban-nha-3-tang-dep-don-vao-o-ngay-r261100
Bán Nhà riêng,45,2,3,"Huế, Thừa Thiên Huế",2.35,https://batdongsan.vn/nha-2-tang-kiet-ba-gac-duong-truong-chinh-thanh-pho-hue-gia-23xx-r261099
Bán Nhà riêng,50,1,3,"Gò Vấp, TP Hồ Chí Minh",7.5,https://batdongsan.vn/chi-75ty-co-nha-mat-tien-kinh-doanh-gan-cho-an-nhon-phuong-6-go-vap-tang-noi-that-xin-r261096
Bán Nhà riêng,140,,,"Bình Thạnh, TP Hồ Chí Minh",13.55,https://batdongsan.vn/7x20m-chi-95trm2ban-nha-hxh-hoang-hoa-tham-binh-thanh-chi-13-ty-55-r261095
Bán Nhà riêng,80,2,4,"Quận 7, TP Hồ Chí Minh",10.4,https://batdongsan.vn/ban-nha-5x16-tang-noi-thathem-xe-tai-gan-dai-lo-nguyen-van-linh-quan-7-r261092
Bán Nhà riêng,50,,,"Hai Bà Trưng, Hà Nội",4.5,https://batdongsan.vn/ban-nha-kim-nguu-dien-tich-rong-50m2-ngo-ba-gac-dua-30m-ra-o-to-d-gia-chi-45-ty-r261091
Bán Nhà riêng,45,,,"Hai Bà Trưng, Hà Nội",5,https://batdongsan.vn/ban-nha-lac-trung-o-luondan-tri-cao-o-to-d-cong-45m2-gia-chi-5-ty-r261090
Bán Nhà riêng,54,4,4,"Nhà Bè, TP Hồ Chí Minh",6.8,https://batdongsan.vn/nha-pho-full-noi-that-4-tang-dep-moi-tinh-100-khu-dan-cu-moi-nam-sai-gon-gia-dau-tu-r261086
Bán Nhà riêng,53,02,03,"Quận 10, TP Hồ Chí Minh",5,https://batdongsan.vn/cach-mang-thang-tam-gan-sieu-thi-53m2-chi-trong-5-ty-sieu-ngon-0386018524-r261083
Bán Nhà mặt phố,100,1,5,"Bình Tân, TP Hồ Chí Minh",5.6,https://batdongsan.vn/ngop-bank-nha-lau-100m2-hem-xe-tai-huong-lo-3-binh-hung-hoa-binh-tan-r261082
Bán Nhà mặt phố,55,5,5,"Cầu Giấy, Hà Nội",6.5,https://batdongsan.vn/ban-nha-lo-goc-cau-giay-cau-giay-55m2x5t-gia-65-ty-r261081
Bán Nhà mặt phố,80,3,3,"Huế, Thừa Thiên Huế",4.1,https://batdongsan.vn/khu-do-thi-ecogarden-hue-r261079
Bán Nhà riêng,34,5,4,"Hà Đông, Hà Nội",3.3,https://batdongsan.vn/can-gap-ban-nha-trung-tam-mau-luong-kien-hung-ha-dong-34m-5-tang-gia-33-ty-r261077
Bán Nhà riêng,31,3,3,"Nam Từ Liêm, Hà Nội",2.8,https://batdongsan.vn/chu-can-ban-gap-giam-gia-re-bat-ngo-ban-nha-tay-m-canh-vin-31m-3-tang-gia-28-ty-r261075
Bán Nhà mặt phố,35,3,1,"Hà Đông, Hà Nội",9.8,https://batdongsan.vn/ban-nha-mat-pho-ngo-thi-nham-ha-dong-3542m2-3t-mt-48m-chi-98-ty-o-to-tranh-kinh-doanh-via-he-da-bong0343040888-r261074
Bán Nhà mặt phố,133,3,8,"Bình Tân, TP Hồ Chí Minh",20,https://batdongsan.vn/ban-nha-mat-pho-42-le-van-quoi-phuong-b-hha-binh-tan-7x19m-3-lau-gia-20-ty-lh-0937-597-052-r261072
Bán Nhà,157,5,,"Thủ Đức, TP Hồ Chí Minh",19,https://batdongsan.vn/ban-nha-5-tang-mt-duong-so-8-linh-chieu-thu-duc-dt-157m2-r261067
Bán Nhà riêng,40,1,2,"Hóc Môn, TP Hồ Chí Minh",0.525,https://batdongsan.vn/keo-thom-nha-dep-gia-re-ngay-mat-tien-r261066
Bán Nhà riêng,40,4,3,"Hai Bà Trưng, Hà Nội",3.5,https://batdongsan.vn/ban-nha-rieng-vinh-tuy-hai-ba-trung-d-t-40-m2-x-4-tang-so-do-35-ty-r261065
Bán Nhà mặt phố,215,,2,"Liên Chiểu, Đà Nẵng",6.2,https://batdongsan.vn/sieu-re-duy-nhat-mot-can-ngang-10m-gia-30trm-lien-chieu-r261058
Bán Nhà mặt phố,100,5,5,"Quận 7, TP Hồ Chí Minh",23,https://batdongsan.vn/cuc-hiem-nha-dep-5-tang-100m2-kdc-himlam-q7-gia-sieu-hap-dan-r261055
Bán Nhà riêng,53,4,4,"Thanh Xuân, Hà Nội",4.5,https://batdongsan.vn/nguyen-can-bo-phuong-ban-nha-truong-chinh-nha-dep-dan-tri-53m24t-gia-45ty-r261054
Bán Nhà riêng,48,4,4,"Thanh Xuân, Hà Nội",4.3,https://batdongsan.vn/giang-vien-dai-hoc-ban-nha-nguyen-trai-sat-pho-nha-rong-48m24t-gia-43ty-r261052
Bán Nhà riêng,28,5,3,"Phú Nhuận, TP Hồ Chí Minh",4.9,https://batdongsan.vn/nha-moi-5-tang-btct-duong-thich-quang-duc-trung-tam-phu-nhuan-chi-hon-4-ty-r261047
Bán Nhà riêng,84,1,,"Bình Tân, TP Hồ Chí Minh",7.5,https://batdongsan.vn/ban-nha-hxh-8m-thong-duong-le-van-quoi-dt-4x21m-1-lau-gia-75-ty-tl-lien-he-ngay-r261044
Bán Nhà riêng,84,1,,"Bình Tân, TP Hồ Chí Minh",7.5,https://batdongsan.vn/ban-nha-hxh-8m-thong-duong-le-van-quoi-dt-4x21m-1-lau-gia-75-ty-tl-lien-he-ngay-r261043
Bán Nhà riêng,64,,,"Bình Tân, TP Hồ Chí Minh",4.85,https://batdongsan.vn/ban-nha-hxh-thong-duong-tan-hoa-dong-dt-4x16m-gia-485-ty-tl-lien-he-ngay-r261041
Bán Nhà riêng,64,3,4,"Bình Tân, TP Hồ Chí Minh",6.15,https://batdongsan.vn/ban-nha-hxh-duong-huong-lo-2-dt-4x16m-3-lau-gia-615-ty-tl-lien-he-ngay-r261039
Bán Nhà riêng,100,,2,"Biên Hòa, Đồng Nai",3.99,https://batdongsan.vn/ban-nha-hem-son-minh-duong-oto-100m2-full-tho-cu-chi-3990-ti-r261037
Bán Nhà riêng,66,1,,"Bình Tân, TP Hồ Chí Minh",4,https://batdongsan.vn/ban-nha-hxh-thong-duong-so-3-binh-long-dt-4x145m-1-lau-gia-4-ty-tl-lien-he-ngay-r261035
Bán Nhà riêng,64,1,,"Bình Tân, TP Hồ Chí Minh",4.6,https://batdongsan.vn/ban-nha-hxh-duong-mieu-go-xoai-dt-4x16m-1-lau-gia-46-ty-tl-lien-he-ngay-r261034
Bán Nhà riêng,34,,2,"Quận 12, TP Hồ Chí Minh",2.55,https://batdongsan.vn/sieu-pham-dong-hung-thuan-quan-12-giap-go-vap-2-pn-ko-lg-ko-qh-ke-hxh-chi-2-ty-550-r261028
Bán Nhà mặt phố,273,4,,"Huế, Thừa Thiên Huế",1.68,https://batdongsan.vn/chi-can-dong-20-co-the-ngay-mat-bang-kinh-doanh-4-tang-ngay-trung-tam-hue-r261027
Bán Nhà riêng,80,,2,"Quận 4, TP Hồ Chí Minh",38,https://batdongsan.vn/can-ban-can-ho-riva-park-nguyen-tat-thanh-phuong-18quan-4-dien-tich-80m2-gia-38-ty-r261026
Bán Nhà riêng,41,2,4,"Quận 4, TP Hồ Chí Minh",8.2,https://batdongsan.vn/nha-dep-hem-lon-xe-hoi-ngu-trong-nha-duong-xom-chieu-q4-gia-nhinh-8-ty-r261021
Bán Nhà riêng,,4,,"Đống Đa, Hà Nội",,https://batdongsan.vn/nha-dep-gia-tot-vi-tri-trung-tam-lo-goc-thoang-vinh-vien-quan-dong-da-ha-noi-r261019
Bán Nhà riêng,87,,,"Thủ Đức, TP Hồ Chí Minh",6,https://batdongsan.vn/can-ban-nha-hem-oto-p-linh-chieu-thu-duc-dt-87m2-r261015
Bán Nhà riêng,40,5,4,"Quận 6, TP Hồ Chí Minh",7.8,https://batdongsan.vn/ban-nha-dep-5-tang-hxh-khu-chung-cu-him-lam-hau-giang-p11-q6-r261013
Bán Nhà riêng,75,3,3,"Thủ Đức, TP Hồ Chí Minh",6,https://batdongsan.vn/pham-van-dong-75m2-3-tang-hxh-hon-5m-nha-moi-o-ngay-chi-6-ty-r261011
Bán Nhà riêng,74,4,2,"Quận 10, TP Hồ Chí Minh",13.5,https://batdongsan.vn/no-bank-gap-ban-to-hien-thanh-hxh-70m2-4-tangbtct-gia-12ty500-r261010
Bán Nhà riêng,72,2,3,"Tân Phú, TP Hồ Chí Minh",6.2,https://batdongsan.vn/nha-rong-xe-hoi-do-cua-canh-dai-hoc-van-hien-62-ty-r261009
Bán Nhà riêng,45,4,4,"Đống Đa, Hà Nội",5.95,https://batdongsan.vn/ban-nha-pho-thai-hagan-o-toso-vuong2-thoang45m2x5tgia-595-ty-0969945393-r261008
Bán Nhà mặt phố,198,,,"Tân Bình, TP Hồ Chí Minh",26.5,https://batdongsan.vn/ban-nha-mat-pho-hung-hoa-so-huu-can-biet-thu-dang-cap-view-dep-r261007
Bán Nhà mặt phố,84,,1,"Bình Tân, TP Hồ Chí Minh",4,https://batdongsan.vn/chi-47-trieu-1-m2-nha-84m2-hem-xe-hoi-duong-so-3-binh-hung-hoa-binh-tan-r261006
Bán Nhà riêng,80,5,4,"Quận 4, TP Hồ Chí Minh",8.2,https://batdongsan.vn/tim-dau-ra-trung-tam-quan-4-hxh-khu-an-ninh-5-tang-chi-8ty-nhinh-r261005
Bán Nhà riêng,50,5,4,"Hà Đông, Hà Nội",9.5,https://batdongsan.vn/lo-goc-2-thoang-mat-pho-xa-la-60m-5-tang-kinh-doanh-sam-uat-gia-107-ty-r261003
Bán Nhà riêng,15,3,2,"Đống Đa, Hà Nội",2.25,https://batdongsan.vn/can-ban-nha-nguyen-luong-bang-dong-da-1520m2-3tang-225ty-r261002
Bán Nhà riêng,55,5,6,"Cầu Giấy, Hà Nội",6.3,https://batdongsan.vn/ban-nha-lo-goc-pho-yen-hoa55m2x5tangkinh-doanh-gan-pho-oto-cach-10m-gia-63ty-r261001
Bán Nhà riêng,55,5,6,"Cầu Giấy, Hà Nội",6.3,https://batdongsan.vn/ban-nha-lo-goc-pho-yen-hoa55m2x5tangkinh-doanh-gan-pho-oto-cach-10m-gia-63ty-r261000
Bán Nhà riêng,109,,4,"Thủ Đức, TP Hồ Chí Minh",7,https://batdongsan.vn/hxh-duong-so-10-linh-trung-ngang-gan-5m-109m2-ma-chi-7-ty-chua-toi-60trm2-r260999
Bán Nhà riêng,70,4,4,"Quận 10, TP Hồ Chí Minh",12.5,https://batdongsan.vn/no-bank-gap-ban-to-hien-thanh-hxh-70m2-4-tangbtct-gia-12ty500-r260998
Bán Nhà riêng,46,3,3,"Quận 10, TP Hồ Chí Minh",10.2,https://batdongsan.vn/ban-nha-hxh-duong-32-vong-xoay-dan-chu-46m2-gia-chi-10ty200-r260996
Bán Nhà riêng,55,2,3,"Quận 7, TP Hồ Chí Minh",291.5,https://batdongsan.vn/ban-nha-hem-xe-tai-ngang-5m-gan-nguyen-thi-thap-quan-7-r260994
Bán Nhà riêng,30,5,3,"Hoàn Kiếm, Hà Nội",12,https://batdongsan.vn/nha-dep-o-luon-30m-5t-3pn-sat-pho-tong-dan-hoan-kiem-kd-12-ty-lh-0366051369-r260993
Bán Nhà mặt phố,35,1,3,"Hoàn Kiếm, Hà Nội",15,https://batdongsan.vn/ha-gia-ban-mat-pho-hang-bong-hoan-kiem-35m-mt-52m-via-he-kd-con-155-ty-lh-0366051369-r260992
Bán Nhà riêng,50,,3,"Hoàn Kiếm, Hà Nội",11.3,https://batdongsan.vn/ban-nha-dep-ngo-quyen-hai-ba-trung-50m-mt-52m-3pn-gia-113-ty-lh-0366051369-r260991
Bán Nhà riêng,30,4,3,"Hai Bà Trưng, Hà Nội",2.9,https://batdongsan.vn/ban-nha-nguyen-cong-tru-30m-3pn-o-to-do-cua-kd-online-gia-29-ty-lh-0366051369-r260990
Bán Nhà riêng,40,2,2,"Quận 12, TP Hồ Chí Minh",2.58,https://batdongsan.vn/nha-40-m2-xe-hoi-do-cua-tran-thi-nam-tan-chanh-hiep-quan-12-gap-ban-chi-2-ty-58-r260985
Bán Nhà riêng,235,3,,"Bình Thạnh, TP Hồ Chí Minh",14.5,https://batdongsan.vn/dong-tien-200tr11x21mban-nha-hxh-v1-dien-bien-phubinh-thanh14-ty-hon-r260982
Bán Nhà mặt phố,800,5,100,"Quận 7, TP Hồ Chí Minh",150,https://batdongsan.vn/ban-gap-chdv-100-phong-quan-7-full-noi-that-tong-doanh-thu-700-trieu-moi-thang-r260981
Bán Nhà riêng,48,2,4,"Bình Tân, TP Hồ Chí Minh",4.5,https://batdongsan.vn/ban-nha-hxh-hem-150-duong-26-thang-3-phuong-bhh-2-tang-moi-r260979
Bán Nhà riêng,56,2,3,"Quận 7, TP Hồ Chí Minh",8.7,https://batdongsan.vn/ban-nha-4-tam-hxh-1-sec-tran-xuan-soan-quan-7-full-noi-that-moi-r260977
Bán Nhà riêng,35,4,,"Đống Đa, Hà Nội",3.0,https://batdongsan.vn/1-can-duy-nhat-nhinh-3-ty-so-huu-nha-4-tang-dep-long-lanh-duong-lang-r260976
Bán Nhà mặt phố,100,2,3,"Quận 9, TP Hồ Chí Minh",6,https://batdongsan.vn/nha-1-tret-2-lau-hem-o-to-p-tang-nhon-phu-b-tp-thu-duc-gan-nga-tu-thu-duc-gia-6-ty-r260975
Bán Nhà riêng,36,,1,"Quận 7, TP Hồ Chí Minh",1.3,https://batdongsan.vn/co-nha-o-trung-tam-quan-7-voi-nhinh-30-trieum2-qua-dang-cap-cuc-re-r260974
Bán Nhà riêng,50,5,4,"Hai Bà Trưng, Hà Nội",9.8,https://batdongsan.vn/ban-nha-p-vo-thi-sau-hai-ba-trung-50mx5t-gara-kd-cuc-hiem-98-ty-lh-0366051369-r260972
Bán Nhà mặt phố,130,1,2,"Bình Tân, TP Hồ Chí Minh",6.8,https://batdongsan.vn/hang-hiem-dau-tu-nha-lau-phong-trohxh-duong-le-dinh-can-tan-tao-binh-tan-130m2-r260970
Bán Nhà riêng,1100,,4,"Vĩnh Cửu, Đồng Nai",13.5,https://batdongsan.vn/nha-ngay-trung-tam-cho-vinh-tan-vi-tri-kinh-doanh-hiem-nha-ban-gia-tri-tang-cao-r260969
Bán Nhà riêng,179,,1,"Thủ Đức, TP Hồ Chí Minh",8.6,https://batdongsan.vn/mat-tien-duong-so-4-sam-uat-dong-duc-tien-kinh-doanh-ngay-cho-100m-ra-cau-vuot-linh-trung-linh-xuan-nha-cap4-nat-tien-xay-moi-r260967
Bán Nhà riêng,210,,14,"Bình Chánh, TP Hồ Chí Minh",3.7,https://batdongsan.vn/chinh-chu-ban-gap-day-tro-7-phong-tret-lau-210m2-mat-tien-tinh-lo-10-gia-37-ty-shr-r260966
Bán Nhà,75,2,4,"Thủ Đức, TP Hồ Chí Minh",7.5,https://batdongsan.vn/nha-1-tret-2-lau-hem-xe-hoi-hiep-binh-phuoc-thu-duc-gia-75-ty-r260962
Bán Nhà mặt phố,273,4,,"Huế, Thừa Thiên Huế",6,https://batdongsan.vn/ban-nha-kinh-doanh-ngay-trung-tam-tp-hue-r260952
Bán Nhà mặt phố,55,,5,"Bình Thạnh, TP Hồ Chí Minh",7.85,https://batdongsan.vn/hxh-7-cho-thong-423624-hoang-hoa-tham-p7-binh-thanh-r260950
Bán Nhà mặt phố,35,,3,"Bình Thạnh, TP Hồ Chí Minh",11.6,https://batdongsan.vn/hang-hiem-mt-am-thuc-247-33-van-kiep-p3-quan-binh-thanh-r260949
Bán Nhà,79,5,3,"Huế, Thừa Thiên Huế",9.5,https://batdongsan.vn/ban-nha-35-tang-mat-tien-duong-hung-vuong-hien-dang-kinh-doanh-r260947
Bán Nhà riêng,55,4,5,"Phú Nhuận, TP Hồ Chí Minh",13.9,https://batdongsan.vn/hem-23-biet-thu-can-goc-hxh-hoang-van-thu-p15-phu-nhuan-r260946
Bán Nhà riêng,,1,,"Gò Vấp, TP Hồ Chí Minh",8.5,https://batdongsan.vn/ban-nha-nguyen-thai-son-go-vap-hem-xe-tai-ngang-hon-6m-be-the-gia-chi-85-ty-tl-r260945
Bán Nhà riêng,62,1,2,"Nha Trang, Khánh Hòa",2.35,https://batdongsan.vn/ban-nha-hem-duong-ly-thanh-ton-phuong-loc-tho-tttp-nha-trang-r260944
Bán Nhà riêng,90,4,,"Quận 1, TP Hồ Chí Minh",7,https://batdongsan.vn/nha-gia-tot-hxh-duong-ton-that-tung-quan-1-mat-tien-4-tang-7ty-nhinh-r260942
Bán Nhà mặt phố,160,4,3,"Quận 12, TP Hồ Chí Minh",14.7,https://batdongsan.vn/nha-160m2-mat-tien-phan-van-hon-kd-da-nganh-nghe-tan-thoi-nhat-quan-12-chi-14-ty-7-r260940
Bán Nhà mặt phố,80,,2,"Quận 12, TP Hồ Chí Minh",3.7,https://batdongsan.vn/tan-chanh-hiep-quan-12-gan-thcs-tran-quang-khai-nha-80-m2-o-to-thong-chi-3-ty-7-r260939
Bán Nhà riêng,48,,2,"Bình Tân, TP Hồ Chí Minh",4,https://batdongsan.vn/hxh-thong-nha-nat-tien-xay-dung-moi-vi-tri-cach-duong-chinh-10m-r260937
Bán Nhà riêng,40,3,3,"Tân Phú, TP Hồ Chí Minh",5,https://batdongsan.vn/nha-dep-phu-tho-hoa-tan-phu-3tang-3pn-gan-luy-ban-bich-chu-xay-du-dinh-o-nen-rat-ti-mi-nay-gia-dinh-co-viec-danh-ban-r260935
Bán Nhà riêng,52,2,4,"Bình Tân, TP Hồ Chí Minh",4,https://batdongsan.vn/ban-nha-dep-hem-151-binh-hung-hoa-b-binh-tan-tp-hcm-r260934
Bán Nhà riêng,100,4,4,"Bình Tân, TP Hồ Chí Minh",12.5,https://batdongsan.vn/nha-tai-binh-tan-100m2-4-tang-duc-mat-tien-duong-nhua-8m-chu-cuc-gap-ban-r260933
Bán Nhà riêng,40,4,4,"Bình Tân, TP Hồ Chí Minh",5,https://batdongsan.vn/ha-moi-o-ngay-khu-vip-ten-lua-vai-buoc-ra-cong-vien-cay-xanh-4-tang-4pn-4x10-40m2-5-phut-toi-aeon-mall-tien-ich-bao-trum-r260932
Bán Nhà riêng,33,2,2,"Tân Phú, TP Hồ Chí Minh",3.3,https://batdongsan.vn/ban-nha-nguyen-minh-chau-phuong-phu-trung-quan-tan-phu-3-ty300-tr-r260931
Bán Nhà riêng,85,1,,"Tân Phú, TP Hồ Chí Minh",4.8,https://batdongsan.vn/ban-gap-hxhlt-thach-lam-85m2-chi-4ty8-gia-tot-nhat-khu-vuc-r260930
